city,country,continent,population,year,transport_mode,modal_share_pct,avg_trip_km,daily_trips,emission_factor_co2_kg_per_pkm,emission_factor_nox_kg_per_pkm,emission_factor_pm10_kg_per_pkm,energy_intensity_MJ_per_pkm
Berlin,Germany,Europe,3600000,2020,Walk,2.603,2.18,3,0,0,0,0
Berlin,Germany,Europe,3600000,2021,Car,25.262,11.29,4,0.177028,0.00041615,5.11E-05,2.36138
Berlin,Germany,Europe,3600000,2021,Motorcycle,1.866,7.76,4,0.096144,0.00073205,7.67E-05,1.45982
Berlin,Germany,Europe,3600000,2021,ElectricCar,9.122,13.1,4,0.017799,5.92E-06,1.47E-06,0.1807
Berlin,Germany,Europe,3600000,2021,ElectricBike,5.594,6.59,4,0.002647,9.20E-07,2.44E-07,0.02644
Berlin,Germany,Europe,3600000,2021,Bus,11.335,9.79,4,0.078791,0.00100815,9.12E-05,1.00746
Berlin,Germany,Europe,3600000,2021,Rail,27.906,13.64,4,0.011851,4.19E-06,9.05E-07,0.09028
Berlin,Germany,Europe,3600000,2021,Bicycle,16.071,4.75,4,0,0,0,0
Berlin,Germany,Europe,3600000,2021,Walk,2.844,2.06,4,0,0,0,0
Berlin,Germany,Europe,3600000,2022,Car,25.077,13.12,4,0.177143,0.00039284,5.33E-05,2.18641
Berlin,Germany,Europe,3600000,2022,Motorcycle,1.93,8.18,4,0.103519,0.00070431,8.22E-05,1.4439
Berlin,Germany,Europe,3600000,2022,ElectricCar,8.039,12.2,4,0.016188,5.97E-06,1.54E-06,0.17272
Berlin,Germany,Europe,3600000,2022,ElectricBike,5.795,6.77,4,0.00256,9.20E-07,2.64E-07,0.02715
Berlin,Germany,Europe,3600000,2022,Bus,10.799,9.37,4,0.081824,0.00101192,0.000103453,0.9746
Berlin,Germany,Europe,3600000,2022,Rail,27.997,14.68,4,0.012274,4.53E-06,8.65E-07,0.10103
Berlin,Germany,Europe,3600000,2022,Bicycle,17.806,4.87,4,0,0,0,0
Berlin,Germany,Europe,3600000,2022,Walk,2.557,2.06,4,0,0,0,0
Berlin,Germany,Europe,3600000,2023,Car,25.296,11.66,2,0.170876,0.00037835,4.91E-05,2.40277
Berlin,Germany,Europe,3600000,2023,Motorcycle,2.023,7.84,2,0.104824,0.0007159,7.22E-05,1.50489
Berlin,Germany,Europe,3600000,2023,ElectricCar,10.169,13.42,2,0.017311,6.91E-06,1.46E-06,0.18461
Berlin,Germany,Europe,3600000,2023,ElectricBike,6.074,6.62,2,0.002453,9.20E-07,2.51E-07,0.02608
Berlin,Germany,Europe,3600000,2023,Bus,10.758,9.95,2,0.079462,0.00110449,9.79E-05,0.95062
Berlin,Germany,Europe,3600000,2023,Rail,26.248,13.79,2,0.013426,4.64E-06,9.22E-07,0.09895
Berlin,Germany,Europe,3600000,2023,Bicycle,16.809,4.93,2,0,0,0,0
Berlin,Germany,Europe,3600000,2023,Walk,2.623,2.21,2,0,0,0,0
Berlin,Germany,Europe,3600000,2024,Car,26.395,11.26,3,0.180205,0.0003617,5.16E-05,2.22756
Berlin,Germany,Europe,3600000,2024,Motorcycle,1.917,7.47,3,0.105258,0.00069944,7.88E-05,1.49016
Berlin,Germany,Europe,3600000,2024,ElectricCar,9.987,12.23,3,0.016763,5.80E-06,1.44E-06,0.17514
Berlin,Germany,Europe,3600000,2024,ElectricBike,6.139,7.07,3,0.002472,9.30E-07,2.16E-07,0.02618
Berlin,Germany,Europe,3600000,2024,Bus,10.351,9.33,3,0.075349,0.00113156,0.000102506,0.9957
Berlin,Germany,Europe,3600000,2024,Rail,26.128,13.88,3,0.013623,4.21E-06,9.68E-07,0.10432
Berlin,Germany,Europe,3600000,2024,Bicycle,16.341,4.71,3,0,0,0,0
Berlin,Germany,Europe,3600000,2024,Walk,2.743,2.02,3,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2015,Car,21.434,11.33,4,0.196606,0.00049824,5.83E-05,2.54893
Amsterdam,Netherlands,Europe,872000,2015,Motorcycle,1.053,7.04,4,0.118222,0.00081451,8.33E-05,1.56327
Amsterdam,Netherlands,Europe,872000,2015,ElectricCar,5.08,11.99,4,0.015087,5.56E-06,1.38E-06,0.16099
Amsterdam,Netherlands,Europe,872000,2015,ElectricBike,6.281,6.13,4,0.002303,8.40E-07,2.09E-07,0.02288
Amsterdam,Netherlands,Europe,872000,2015,Bus,7.676,8.76,4,0.087642,0.00115128,0.000112292,1.14357
Amsterdam,Netherlands,Europe,872000,2015,Rail,11.643,12.12,4,0.01117,4.11E-06,8.31E-07,0.08085
Amsterdam,Netherlands,Europe,872000,2015,Bicycle,39.029,4.37,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2015,Walk,7.803,1.46,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2016,Car,20.675,10.47,4,0.188717,0.00045314,5.59E-05,2.4694
Amsterdam,Netherlands,Europe,872000,2016,Motorcycle,1.004,7.19,4,0.110936,0.00074366,8.24E-05,1.61621
Amsterdam,Netherlands,Europe,872000,2016,ElectricCar,5.448,11.21,4,0.014836,5.65E-06,1.40E-06,0.15662
Amsterdam,Netherlands,Europe,872000,2016,ElectricBike,6.997,6.17,4,0.002131,7.80E-07,2.21E-07,0.0227
Amsterdam,Netherlands,Europe,872000,2016,Bus,8.309,8.94,4,0.081702,0.00118944,0.000130239,1.12779
Amsterdam,Netherlands,Europe,872000,2016,Rail,12.219,12.5,4,0.01079,3.90E-06,8.79E-07,0.08578
Amsterdam,Netherlands,Europe,872000,2016,Bicycle,37.014,4.19,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2016,Walk,8.335,1.43,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2017,Car,22.995,11.53,4,0.175166,0.0004334,5.32E-05,2.45114
Amsterdam,Netherlands,Europe,872000,2017,Motorcycle,1.015,7.51,4,0.108647,0.00081979,8.55E-05,1.5616
Amsterdam,Netherlands,Europe,872000,2017,ElectricCar,5.266,12.26,4,0.014734,5.29E-06,1.24E-06,0.15065
Amsterdam,Netherlands,Europe,872000,2017,ElectricBike,7.436,6.01,4,0.002152,8.00E-07,2.26E-07,0.0227
Amsterdam,Netherlands,Europe,872000,2017,Bus,7.67,9.05,4,0.089271,0.00117923,0.000118652,1.0885
Amsterdam,Netherlands,Europe,872000,2017,Rail,11.291,13,4,0.010848,3.89E-06,8.55E-07,0.0789
Amsterdam,Netherlands,Europe,872000,2017,Bicycle,36.369,4.43,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2017,Walk,7.958,1.56,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2018,Car,20.616,11.22,3,0.195535,0.00046607,5.34E-05,2.38903
Amsterdam,Netherlands,Europe,872000,2018,Motorcycle,1.079,7.04,3,0.109054,0.00077163,9.03E-05,1.64311
Amsterdam,Netherlands,Europe,872000,2018,ElectricCar,6.808,11.88,3,0.014357,5.13E-06,1.40E-06,0.15238
Amsterdam,Netherlands,Europe,872000,2018,ElectricBike,8.074,6.81,3,0.002115,7.40E-07,2.03E-07,0.02096
Amsterdam,Netherlands,Europe,872000,2018,Bus,7.082,8.73,3,0.084504,0.00122297,0.000112342,1.03967
Amsterdam,Netherlands,Europe,872000,2018,Rail,11.396,13.68,3,0.01049,4.09E-06,7.15E-07,0.08522
Amsterdam,Netherlands,Europe,872000,2018,Bicycle,36.988,4.49,3,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2018,Walk,7.957,1.45,3,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2019,Car,20.245,11.48,4,0.171404,0.00039841,5.39E-05,2.38648
Amsterdam,Netherlands,Europe,872000,2019,Motorcycle,0.952,6.79,4,0.107344,0.00083049,7.81E-05,1.52104
Amsterdam,Netherlands,Europe,872000,2019,ElectricCar,7.306,13.52,4,0.013688,5.10E-06,1.40E-06,0.15146
Amsterdam,Netherlands,Europe,872000,2019,ElectricBike,8.975,5.74,4,0.002206,8.10E-07,1.92E-07,0.02036
Amsterdam,Netherlands,Europe,872000,2019,Bus,7.374,9.39,4,0.078678,0.00101766,0.000106092,0.95993
Amsterdam,Netherlands,Europe,872000,2019,Rail,11.462,13.61,4,0.010508,3.85E-06,7.76E-07,0.08554
Amsterdam,Netherlands,Europe,872000,2019,Bicycle,36.177,4.11,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2019,Walk,7.509,1.54,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2020,Car,18.533,10.48,4,0.174871,0.00044378,5.71E-05,2.23688
Amsterdam,Netherlands,Europe,872000,2020,Motorcycle,0.955,7.15,4,0.104023,0.0007278,8.35E-05,1.57512
Amsterdam,Netherlands,Europe,872000,2020,ElectricCar,7.69,12.69,4,0.013931,5.25E-06,1.29E-06,0.1452
Amsterdam,Netherlands,Europe,872000,2020,ElectricBike,9.507,5.88,4,0.002082,7.80E-07,1.88E-07,0.01949
Amsterdam,Netherlands,Europe,872000,2020,Bus,6.768,8.74,4,0.081235,0.00107977,0.000114411,0.94143
Amsterdam,Netherlands,Europe,872000,2020,Rail,11.131,12.93,4,0.010858,3.58E-06,7.86E-07,0.07596
Amsterdam,Netherlands,Europe,872000,2020,Bicycle,38.028,4.17,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2020,Walk,7.387,1.53,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2021,Car,20.815,11.22,4,0.181816,0.00042201,5.30E-05,2.51709
Amsterdam,Netherlands,Europe,872000,2021,Motorcycle,0.894,7.56,4,0.100935,0.00072197,7.70E-05,1.53568
Amsterdam,Netherlands,Europe,872000,2021,ElectricCar,8.23,11.74,4,0.013835,4.69E-06,1.27E-06,0.14615
Amsterdam,Netherlands,Europe,872000,2021,ElectricBike,10.965,6.35,4,0.00203,6.80E-07,2.03E-07,0.02052
Amsterdam,Netherlands,Europe,872000,2021,Bus,8.212,8.92,4,0.088682,0.0011577,0.000103278,1.05024
Amsterdam,Netherlands,Europe,872000,2021,Rail,10.588,12.99,4,0.009917,3.54E-06,7.02E-07,0.07298
Amsterdam,Netherlands,Europe,872000,2021,Bicycle,33.161,4.03,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2021,Walk,7.134,1.47,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2022,Car,19.206,10.31,3,0.182971,0.00040928,5.32E-05,2.40822
Amsterdam,Netherlands,Europe,872000,2022,Motorcycle,0.913,7.28,3,0.102311,0.00067096,7.35E-05,1.51285
Amsterdam,Netherlands,Europe,872000,2022,ElectricCar,7.722,12.78,3,0.014381,5.02E-06,1.24E-06,0.13869
Amsterdam,Netherlands,Europe,872000,2022,ElectricBike,11.019,5.96,3,0.001944,8.30E-07,1.90E-07,0.01962
Amsterdam,Netherlands,Europe,872000,2022,Bus,7.09,9.31,3,0.075242,0.00117092,0.000109874,0.98015
Amsterdam,Netherlands,Europe,872000,2022,Rail,10.616,12.99,3,0.010969,3.68E-06,5.95E-07,0.07686
Amsterdam,Netherlands,Europe,872000,2022,Bicycle,36.351,4.17,3,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2022,Walk,7.082,1.47,3,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2023,Car,18.777,11.8,2,0.166467,0.00039177,4.64E-05,2.25176
Amsterdam,Netherlands,Europe,872000,2023,Motorcycle,0.899,7.55,2,0.100539,0.0007094,7.87E-05,1.47333
Amsterdam,Netherlands,Europe,872000,2023,ElectricCar,8.701,12.52,2,0.013593,4.75E-06,1.09E-06,0.14476
Amsterdam,Netherlands,Europe,872000,2023,ElectricBike,10.64,5.92,2,0.002036,7.20E-07,1.75E-07,0.02168
Amsterdam,Netherlands,Europe,872000,2023,Bus,7.173,8.89,2,0.0801,0.00104948,0.000107338,0.97418
Amsterdam,Netherlands,Europe,872000,2023,Rail,10.782,12.91,2,0.010782,3.62E-06,7.81E-07,0.08007
Amsterdam,Netherlands,Europe,872000,2023,Bicycle,35.834,4.35,2,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2023,Walk,7.193,1.54,2,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2024,Car,20.398,11.57,4,0.170751,0.00035679,5.43E-05,2.29257
Amsterdam,Netherlands,Europe,872000,2024,Motorcycle,0.937,7.12,4,0.094192,0.00068627,7.11E-05,1.49502
Amsterdam,Netherlands,Europe,872000,2024,ElectricCar,8.644,12.06,4,0.013418,4.35E-06,1.18E-06,0.13178
Amsterdam,Netherlands,Europe,872000,2024,ElectricBike,12.552,6.51,4,0.001942,6.60E-07,1.71E-07,0.01989
Amsterdam,Netherlands,Europe,872000,2024,Bus,6.996,9.69,4,0.075924,0.00104779,9.74E-05,1.06619
Amsterdam,Netherlands,Europe,872000,2024,Rail,10.883,13.17,4,0.009676,3.63E-06,7.39E-07,0.07887
Amsterdam,Netherlands,Europe,872000,2024,Bicycle,32.474,4.58,4,0,0,0,0
Amsterdam,Netherlands,Europe,872000,2024,Walk,7.115,1.49,4,0,0,0,0
Copenhagen,Denmark,Europe,794000,2015,Car,18.753,11.94,2,0.177525,0.00045784,5.64E-05,2.4361
Copenhagen,Denmark,Europe,794000,2015,Motorcycle,1.018,7.09,2,0.100773,0.0008106,7.48E-05,1.6791
Copenhagen,Denmark,Europe,794000,2015,ElectricCar,8.261,12.09,2,0.009746,3.53E-06,9.83E-07,0.10665
Copenhagen,Denmark,Europe,794000,2015,ElectricBike,10.174,6.11,2,0.001328,5.70E-07,1.47E-07,0.01422
Copenhagen,Denmark,Europe,794000,2015,Bus,7.267,9.14,2,0.08782,0.00111209,0.000123822,1.02069
Copenhagen,Denmark,Europe,794000,2015,Rail,14.107,12.68,2,0.007642,2.64E-06,5.02E-07,0.05423
Copenhagen,Denmark,Europe,794000,2015,Bicycle,34.549,4.46,2,0,0,0,0
Copenhagen,Denmark,Europe,794000,2015,Walk,5.872,1.44,2,0,0,0,0
Copenhagen,Denmark,Europe,794000,2016,Car,17.269,10.75,3,0.182616,0.0004344,6.27E-05,2.46028
Copenhagen,Denmark,Europe,794000,2016,Motorcycle,0.957,6.97,3,0.115716,0.00077667,9.12E-05,1.48655
Copenhagen,Denmark,Europe,794000,2016,ElectricCar,8.224,11.76,3,0.009555,3.59E-06,8.91E-07,0.10027
Copenhagen,Denmark,Europe,794000,2016,ElectricBike,10.731,5.73,3,0.001349,5.50E-07,1.41E-07,0.01386
Copenhagen,Denmark,Europe,794000,2016,Bus,7.062,8.65,3,0.088594,0.0013203,0.000114498,1.14876
Copenhagen,Denmark,Europe,794000,2016,Rail,13.78,13.5,3,0.006752,2.81E-06,5.02E-07,0.05489
Copenhagen,Denmark,Europe,794000,2016,Bicycle,36.295,4.06,3,0,0,0,0
Copenhagen,Denmark,Europe,794000,2016,Walk,5.683,1.45,3,0,0,0,0
Copenhagen,Denmark,Europe,794000,2017,Car,17.692,10.78,4,0.186913,0.00045966,5.65E-05,2.36417
Copenhagen,Denmark,Europe,794000,2017,Motorcycle,0.951,6.59,4,0.110043,0.000786,8.57E-05,1.50788
Copenhagen,Denmark,Europe,794000,2017,ElectricCar,10.28,12.84,4,0.008918,3.57E-06,8.08E-07,0.10385
Copenhagen,Denmark,Europe,794000,2017,ElectricBike,11.947,6.71,4,0.001457,5.40E-07,1.28E-07,0.01367
Copenhagen,Denmark,Europe,794000,2017,Bus,6.99,9.25,4,0.087553,0.00118827,0.000108893,1.12935
Copenhagen,Denmark,Europe,794000,2017,Rail,13.433,13.82,4,0.006901,2.61E-06,5.02E-07,0.04857
Copenhagen,Denmark,Europe,794000,2017,Bicycle,33.197,4.18,4,0,0,0,0
Copenhagen,Denmark,Europe,794000,2017,Walk,5.51,1.52,4,0,0,0,0
Copenhagen,Denmark,Europe,794000,2018,Car,16.499,10.76,3,0.172261,0.00043568,5.37E-05,2.40416
Copenhagen,Denmark,Europe,794000,2018,Motorcycle,1.017,7.73,3,0.098605,0.00071906,8.14E-05,1.60505
Copenhagen,Denmark,Europe,794000,2018,ElectricCar,9.443,12.38,3,0.008728,3.38E-06,7.39E-07,0.10377
Copenhagen,Denmark,Europe,794000,2018,ElectricBike,13.34,6.3,3,0.001391,5.30E-07,1.51E-07,0.01494
Copenhagen,Denmark,Europe,794000,2018,Bus,6.43,8.6,3,0.084114,0.00114822,0.000118315,1.0541
Copenhagen,Denmark,Europe,794000,2018,Rail,14.507,12.1,3,0.006635,2.48E-06,5.37E-07,0.05592
Copenhagen,Denmark,Europe,794000,2018,Bicycle,32.569,4.34,3,0,0,0,0
Copenhagen,Denmark,Europe,794000,2018,Walk,6.193,1.46,3,0,0,0,0
Copenhagen,Denmark,Europe,794000,2019,Car,16.839,10.11,3,0.189503,0.00040147,5.88E-05,2.5009
Copenhagen,Denmark,Europe,794000,2019,Motorcycle,0.965,7.2,3,0.102496,0.00072074,7.36E-05,1.49083
Copenhagen,Denmark,Europe,794000,2019,ElectricCar,10.1,11.71,3,0.008873,3.50E-06,8.11E-07,0.09509
Copenhagen,Denmark,Europe,794000,2019,ElectricBike,15.658,5.95,3,0.001381,4.90E-07,1.32E-07,0.0128
Copenhagen,Denmark,Europe,794000,2019,Bus,6.262,9.22,3,0.081689,0.00106439,0.000106447,1.0517
Copenhagen,Denmark,Europe,794000,2019,Rail,13.608,13.37,3,0.006781,2.53E-06,5.31E-07,0.04969
Copenhagen,Denmark,Europe,794000,2019,Bicycle,31.063,4.35,3,0,0,0,0
Copenhagen,Denmark,Europe,794000,2019,Walk,5.505,1.56,3,0,0,0,0
Copenhagen,Denmark,Europe,794000,2020,Car,14.868,11.73,2,0.183489,0.00042636,5.68E-05,2.40671
Copenhagen,Denmark,Europe,794000,2020,Motorcycle,0.803,6.78,2,0.110187,0.00072329,7.75E-05,1.58711
Copenhagen,Denmark,Europe,794000,2020,ElectricCar,11.524,11.91,2,0.008422,3.11E-06,8.18E-07,0.09679
Copenhagen,Denmark,Europe,794000,2020,ElectricBike,15.461,6.35,2,0.001369,4.60E-07,1.33E-07,0.01466
Copenhagen,Denmark,Europe,794000,2020,Bus,5.978,9.37,2,0.080474,0.00102271,0.000113029,1.09566
Copenhagen,Denmark,Europe,794000,2020,Rail,12.891,12.81,2,0.006607,2.38E-06,4.68E-07,0.0506
Copenhagen,Denmark,Europe,794000,2020,Bicycle,33.295,4.17,2,0,0,0,0
Copenhagen,Denmark,Europe,794000,2020,Walk,5.181,1.4,2,0,0,0,0
Copenhagen,Denmark,Europe,794000,2021,Car,16.063,11.15,3,0.172747,0.00040361,5.88E-05,2.31037
Copenhagen,Denmark,Europe,794000,2021,Motorcycle,0.887,6.87,3,0.10451,0.00075523,8.66E-05,1.42991
Copenhagen,Denmark,Europe,794000,2021,ElectricCar,13.3,11.87,3,0.008784,3.12E-06,8.64E-07,0.08836
Copenhagen,Denmark,Europe,794000,2021,ElectricBike,16.301,5.95,3,0.001333,4.90E-07,1.20E-07,0.01412
Copenhagen,Denmark,Europe,794000,2021,Bus,5.712,9.99,3,0.081751,0.00107284,0.000112756,1.01346
Copenhagen,Denmark,Europe,794000,2021,Rail,11.16,13.52,3,0.006807,2.39E-06,4.85E-07,0.05021
Copenhagen,Denmark,Europe,794000,2021,Bicycle,31.56,4.45,3,0,0,0,0
Copenhagen,Denmark,Europe,794000,2021,Walk,5.016,1.5,3,0,0,0,0
Copenhagen,Denmark,Europe,794000,2022,Car,15.337,10.49,4,0.1797,0.00040134,5.31E-05,2.36419
Copenhagen,Denmark,Europe,794000,2022,Motorcycle,0.874,6.78,4,0.096165,0.00071133,7.83E-05,1.58158
Copenhagen,Denmark,Europe,794000,2022,ElectricCar,13.086,12.27,4,0.008534,3.06E-06,7.55E-07,0.09485
Copenhagen,Denmark,Europe,794000,2022,ElectricBike,19.164,5.67,4,0.001331,4.80E-07,1.30E-07,0.01243
Copenhagen,Denmark,Europe,794000,2022,Bus,5.822,8.27,4,0.078562,0.00107701,9.24E-05,0.97998
Copenhagen,Denmark,Europe,794000,2022,Rail,11.992,12.88,4,0.00716,2.66E-06,4.75E-07,0.04909
Copenhagen,Denmark,Europe,794000,2022,Bicycle,28.693,4.19,4,0,0,0,0
Copenhagen,Denmark,Europe,794000,2022,Walk,5.033,1.4,4,0,0,0,0
Copenhagen,Denmark,Europe,794000,2023,Car,15.326,11.16,3,0.169469,0.00039935,5.02E-05,2.24253
Copenhagen,Denmark,Europe,794000,2023,Motorcycle,0.841,7.57,3,0.104607,0.00061152,7.43E-05,1.49982
Copenhagen,Denmark,Europe,794000,2023,ElectricCar,12.889,12.36,3,0.008723,2.91E-06,7.94E-07,0.09048
Copenhagen,Denmark,Europe,794000,2023,ElectricBike,18.085,6.04,3,0.00132,4.60E-07,1.23E-07,0.01287
Copenhagen,Denmark,Europe,794000,2023,Bus,5.922,9.38,3,0.075858,0.00112558,9.82E-05,1.09942
Copenhagen,Denmark,Europe,794000,2023,Rail,11.626,13.51,3,0.006534,2.49E-06,4.50E-07,0.04997
Copenhagen,Denmark,Europe,794000,2023,Bicycle,30.494,4,3,0,0,0,0
Copenhagen,Denmark,Europe,794000,2023,Walk,4.818,1.45,3,0,0,0,0
Copenhagen,Denmark,Europe,794000,2024,Car,14.412,10.51,2,0.163353,0.00040971,4.70E-05,2.36754
Copenhagen,Denmark,Europe,794000,2024,Motorcycle,0.776,7.41,2,0.103745,0.00070147,6.83E-05,1.49997
Copenhagen,Denmark,Europe,794000,2024,ElectricCar,13.976,11.56,2,0.008107,2.96E-06,7.36E-07,0.09231
Copenhagen,Denmark,Europe,794000,2024,ElectricBike,18.862,6.22,2,0.001254,4.80E-07,1.15E-07,0.01274
Copenhagen,Denmark,Europe,794000,2024,Bus,5.24,9.2,2,0.080168,0.00100433,9.97E-05,1.05199
Copenhagen,Denmark,Europe,794000,2024,Rail,10.413,13.27,2,0.006302,2.25E-06,4.52E-07,0.04891
Copenhagen,Denmark,Europe,794000,2024,Bicycle,31.232,4.08,2,0,0,0,0
Copenhagen,Denmark,Europe,794000,2024,Walk,5.09,1.44,2,0,0,0,0
London,UK,Europe,9000000,2015,Car,24.594,12.32,3,0.190939,0.00043632,5.94E-05,2.31205
London,UK,Europe,9000000,2015,Motorcycle,1.962,8.27,3,0.116473,0.0007838,9.02E-05,1.61858
London,UK,Europe,9000000,2015,ElectricCar,5.574,13.92,3,0.01184,4.73E-06,1.19E-06,0.12327
London,UK,Europe,9000000,2015,ElectricBike,4.22,6.74,3,0.001772,6.70E-07,1.89E-07,0.01915
London,UK,Europe,9000000,2015,Bus,14.997,10.47,3,0.091844,0.00124376,0.000118749,1.13453
London,UK,Europe,9000000,2015,Rail,34.65,12.99,3,0.009205,3.49E-06,6.94E-07,0.0666
London,UK,Europe,9000000,2015,Bicycle,9.243,4.97,3,0,0,0,0
London,UK,Europe,9000000,2015,Walk,4.76,2.62,3,0,0,0,0
London,UK,Europe,9000000,2016,Car,23.622,12.13,2,0.188107,0.00041239,5.80E-05,2.53332
London,UK,Europe,9000000,2016,Motorcycle,1.925,7.79,2,0.117821,0.00080018,8.09E-05,1.49281
London,UK,Europe,9000000,2016,ElectricCar,6.202,13.61,2,0.01228,4.47E-06,1.18E-06,0.12536
London,UK,Europe,9000000,2016,ElectricBike,4.398,7.19,2,0.001882,7.00E-07,1.81E-07,0.01805
London,UK,Europe,9000000,2016,Bus,13.539,9.65,2,0.084252,0.00118255,0.000115175,1.05069
London,UK,Europe,9000000,2016,Rail,35.401,13.96,2,0.009643,3.42E-06,6.82E-07,0.07149
London,UK,Europe,9000000,2016,Bicycle,10.222,4.83,2,0,0,0,0
London,UK,Europe,9000000,2016,Walk,4.691,2.37,2,0,0,0,0
London,UK,Europe,9000000,2017,Car,23.765,12.34,2,0.193383,0.00043407,5.97E-05,2.45793
London,UK,Europe,9000000,2017,Motorcycle,1.983,7.87,2,0.105866,0.00074827,9.75E-05,1.57238
London,UK,Europe,9000000,2017,ElectricCar,7.596,13.26,2,0.01199,4.53E-06,1.12E-06,0.12785
London,UK,Europe,9000000,2017,ElectricBike,5.044,7.33,2,0.001769,6.80E-07,1.84E-07,0.01846
London,UK,Europe,9000000,2017,Bus,13.35,10.63,2,0.089686,0.0011255,0.000110331,1.09514
London,UK,Europe,9000000,2017,Rail,33.819,14.39,2,0.009019,3.18E-06,6.41E-07,0.06805
London,UK,Europe,9000000,2017,Bicycle,9.391,5.23,2,0,0,0,0
London,UK,Europe,9000000,2017,Walk,5.052,2.38,2,0,0,0,0
London,UK,Europe,9000000,2018,Car,23.838,11.94,4,0.183691,0.00044795,6.30E-05,2.25521
London,UK,Europe,9000000,2018,Motorcycle,2.085,8.81,4,0.102881,0.00079196,8.54E-05,1.58652
London,UK,Europe,9000000,2018,ElectricCar,7.622,13.18,4,0.011499,4.56E-06,1.09E-06,0.11929
London,UK,Europe,9000000,2018,ElectricBike,5.671,7.06,4,0.001673,6.40E-07,2.00E-07,0.01668
London,UK,Europe,9000000,2018,Bus,13.812,10.19,4,0.079708,0.00115248,0.000112759,1.03443
London,UK,Europe,9000000,2018,Rail,32.313,14.16,4,0.008799,3.11E-06,6.58E-07,0.06537
London,UK,Europe,9000000,2018,Bicycle,9.669,5.17,4,0,0,0,0
London,UK,Europe,9000000,2018,Walk,4.99,2.47,4,0,0,0,0
London,UK,Europe,9000000,2019,Car,24.03,12.73,4,0.18641,0.00046659,5.80E-05,2.2971
London,UK,Europe,9000000,2019,Motorcycle,1.876,7.75,4,0.109377,0.00074272,8.44E-05,1.68895
London,UK,Europe,9000000,2019,ElectricCar,9.483,13.01,4,0.011248,4.04E-06,1.07E-06,0.12394
London,UK,Europe,9000000,2019,ElectricBike,6.114,6.86,4,0.001781,6.60E-07,1.63E-07,0.01773
London,UK,Europe,9000000,2019,Bus,14.446,9.78,4,0.087544,0.00112436,0.000118534,1.02207
London,UK,Europe,9000000,2019,Rail,29.743,15.33,4,0.008552,3.11E-06,5.98E-07,0.06509
London,UK,Europe,9000000,2019,Bicycle,9.57,5.05,4,0,0,0,0
London,UK,Europe,9000000,2019,Walk,4.738,2.47,4,0,0,0,0
London,UK,Europe,9000000,2020,Car,23.04,12.41,2,0.186512,0.00043563,5.69E-05,2.41003
London,UK,Europe,9000000,2020,Motorcycle,1.97,8.17,2,0.108683,0.00071396,8.57E-05,1.50047
London,UK,Europe,9000000,2020,ElectricCar,8.178,14.06,2,0.011104,4.38E-06,1.11E-06,0.12759
London,UK,Europe,9000000,2020,ElectricBike,6.457,7.06,2,0.001808,6.40E-07,1.65E-07,0.01928
London,UK,Europe,9000000,2020,Bus,13.276,9.99,2,0.077598,0.00110755,0.000104107,1.06997
London,UK,Europe,9000000,2020,Rail,32.202,13.88,2,0.008479,3.32E-06,5.65E-07,0.06371
London,UK,Europe,9000000,2020,Bicycle,10.559,5.13,2,0,0,0,0
London,UK,Europe,9000000,2020,Walk,4.317,2.39,2,0,0,0,0
London,UK,Europe,9000000,2021,Car,22.676,12.08,3,0.168354,0.00040033,5.51E-05,2.40147
London,UK,Europe,9000000,2021,Motorcycle,1.939,7.93,3,0.103763,0.000766,7.70E-05,1.50028
London,UK,Europe,9000000,2021,ElectricCar,9.468,13.37,3,0.011331,3.90E-06,1.09E-06,0.12307
London,UK,Europe,9000000,2021,ElectricBike,6.654,7.11,3,0.001697,6.30E-07,1.67E-07,0.01886
London,UK,Europe,9000000,2021,Bus,13.269,9.37,3,0.07609,0.00107859,0.000105497,1.05788
London,UK,Europe,9000000,2021,Rail,33.309,12.64,3,0.00873,2.89E-06,6.05E-07,0.06434
London,UK,Europe,9000000,2021,Bicycle,8.282,4.96,3,0,0,0,0
London,UK,Europe,9000000,2021,Walk,4.404,2.5,3,0,0,0,0
London,UK,Europe,9000000,2022,Car,21.333,11.96,3,0.187041,0.00040444,4.93E-05,2.49514
